route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
Grey-N,82110,1736806,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820844,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736650,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821000,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736411,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820494,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736412,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736651,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821001,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820495,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820845,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736807,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736652,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736413,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821002,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820496,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820846,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736808,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736414,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820847,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736809,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736653,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820497,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821003,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736810,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736654,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820848,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821004,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736415,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820498,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820849,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736655,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821005,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820499,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736811,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736416,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820500,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820850,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736656,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821006,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736812,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736417,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736418,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821007,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736657,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820501,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820851,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736813,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736814,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736419,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821008,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820502,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820852,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736658,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821009,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736420,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820503,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736815,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820853,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736659,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736421,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821010,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736660,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820854,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820504,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736816,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820855,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736422,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821011,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736817,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736661,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820505,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736423,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736818,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820856,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821012,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820506,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736662,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736663,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736424,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736819,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821013,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820507,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820857,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821014,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736425,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820858,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736820,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736664,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820508,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736426,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736821,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821015,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820859,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736665,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820509,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820510,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736666,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821016,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820860,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736822,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736427,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821017,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820861,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736823,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736667,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736428,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820511,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820862,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736824,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736429,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821018,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736668,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820512,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820513,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736825,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736669,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820863,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736430,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821019,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820514,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736670,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736431,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820864,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736826,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821020,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820865,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736432,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820515,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821021,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736827,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736671,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736828,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820866,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820516,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736433,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821022,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736672,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736829,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736673,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821023,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736434,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820867,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820517,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736830,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736674,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736435,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821024,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820868,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820518,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736436,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820519,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736831,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736675,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821025,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820869,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821026,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820520,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736676,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820870,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736437,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736832,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821027,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736438,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820521,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736833,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736677,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820871,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820522,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736678,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736834,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821028,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736439,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820872,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736679,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820873,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820523,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736440,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821029,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736835,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736680,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821030,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820874,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736441,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736836,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820524,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821031,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820875,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820525,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736442,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736837,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736681,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736443,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821032,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820876,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736838,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736682,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820526,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820877,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736839,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736444,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821033,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820527,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736683,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821034,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736684,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736445,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820528,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736840,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820878,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820879,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736446,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820529,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736685,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736841,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821035,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736447,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821036,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820530,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736686,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736842,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820880,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821037,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736843,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820531,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736448,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820881,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736687,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736844,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736688,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820882,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736449,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821038,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820532,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820533,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736689,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736450,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821039,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736845,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820883,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821040,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820534,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736690,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736451,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736846,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820884,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820535,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736452,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821041,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820885,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736847,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736691,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820536,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736453,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821042,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736848,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820886,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736692,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820887,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736849,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736693,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736454,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821043,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820537,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736694,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820888,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736455,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820538,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736850,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821044,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820889,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821045,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736695,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82110,1736851,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736456,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820539,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736696,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736457,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820890,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820540,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821046,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736852,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820541,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736853,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821047,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736697,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736458,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820891,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736854,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736698,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736459,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820892,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821048,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820542,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820893,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736460,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736699,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820543,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736855,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821049,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736461,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736700,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820894,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821050,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736856,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820544,Coliseum,0,,019_shp,,0,0
Grey-N,82109,1736701,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820895,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736857,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736462,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820545,Coliseum,0,,019_shp,,0,0
Grey-N,75398,1821051,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736463,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736702,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821052,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820546,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820896,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736858,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82108,1736464,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736703,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821053,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820547,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820897,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736859,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75397,1820898,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736860,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736704,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821054,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736465,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820548,Coliseum,0,,019_shp,,0,0
Grey-N,75396,1820549,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820899,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736861,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821055,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736466,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736705,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75398,1821056,Coliseum,0,,019_shp,,0,0
Grey-N,75397,1820900,Coliseum,0,,019_shp,,0,0
Grey-N,82110,1736862,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,75396,1820550,Coliseum,0,,019_shp,,0,0
Grey-N,82108,1736467,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736706,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
Grey-N,82109,1736707,Coliseum,0,,Bay_Area_Rapid_Transit371:019_shp,,0,0
